SeniorCitizen,PartnerFlag,DependentsFlag,tenure,PhoneServiceFlag,PaperLessBillingFlag,MonthlyCharges,TotalCharges,ChurnFlag,Contract_One year,Contract_Two year,InternetService_Fiber optic,InternetService_No,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,MultipleLines_Flag,OnlineSecurity_Flag,OnlineBackup_Flag,DeviceProtection_Flag,TechSupport_Flag,StreamingTV_Flag,StreamingMovies_Flag,TotalServices,HighMonthlyChargesFlag,LongTenureFlag,AvgChargesPerMonth,tenure group_13–24,tenure group_25–48,tenure group_49–60,tenure group_61–72
0,0,0,15,1,1,99.7,1566.75,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,5,1,0,104.45,TRUE,FALSE,FALSE,FALSE
0,1,1,8,1,0,19.7,130.25,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,16.28125,FALSE,FALSE,FALSE,FALSE
0,1,1,8,1,0,19.5,162.15,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,20.26875,FALSE,FALSE,FALSE,FALSE
0,0,0,4,0,1,29.15,110.05,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,27.5125,FALSE,FALSE,FALSE,FALSE
0,0,0,34,1,0,55,1885.15,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,3,0,1,55.44558824,FALSE,TRUE,FALSE,FALSE
0,1,0,68,1,1,90.8,6302.85,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,8,1,1,92.68897059,FALSE,FALSE,FALSE,TRUE
0,1,1,45,0,0,51,2264.5,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,4,0,1,50.32222222,FALSE,TRUE,FALSE,FALSE
1,0,0,9,1,1,90.1,816.8,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,4,1,0,90.75555556,FALSE,FALSE,FALSE,FALSE
0,0,0,22,1,1,59.05,1253.5,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,4,0,0,56.97727273,TRUE,FALSE,FALSE,FALSE
0,0,0,2,1,0,20.3,41.2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,20.6,FALSE,FALSE,FALSE,FALSE
0,1,0,70,1,0,72.95,5265.55,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,6,0,1,75.22214286,FALSE,FALSE,FALSE,TRUE
0,0,1,10,1,0,73.55,693.3,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,6,0,0,69.33,FALSE,FALSE,FALSE,FALSE
0,0,0,72,1,0,84.3,5997.1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,7,1,1,83.29305556,FALSE,FALSE,FALSE,TRUE
0,1,1,49,1,0,78,3824.2,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,5,0,1,78.04489796,FALSE,FALSE,TRUE,FALSE
1,0,0,54,1,0,72.1,3886.05,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,5,0,1,71.96388889,FALSE,FALSE,TRUE,FALSE
0,0,0,71,1,1,106.75,7283.25,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,7,1,1,102.5809859,FALSE,FALSE,FALSE,TRUE
0,0,0,22,1,1,19.25,412.55,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,18.75227273,TRUE,FALSE,FALSE,FALSE
0,1,1,50,1,0,20.55,1070.25,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,21.405,FALSE,FALSE,TRUE,FALSE
0,1,1,43,1,0,20,817.95,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,19.02209302,FALSE,TRUE,FALSE,FALSE
0,1,1,45,1,1,24.65,1171.3,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,2,0,1,26.02888889,FALSE,TRUE,FALSE,FALSE
1,0,0,64,1,1,103.5,6548.65,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,6,1,1,102.3226563,FALSE,FALSE,FALSE,TRUE
0,1,1,23,1,0,23.85,625.65,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,2,0,0,27.20217391,TRUE,FALSE,FALSE,FALSE
0,1,0,68,1,0,25.8,1911.5,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,2,0,1,28.11029412,FALSE,FALSE,FALSE,TRUE
0,0,0,1,1,1,70.85,70.85,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,70.85,FALSE,FALSE,FALSE,FALSE
0,0,0,2,1,1,69.8,134.7,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,67.35,FALSE,FALSE,FALSE,FALSE
0,0,0,26,1,0,59.45,1507,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,3,0,1,57.96153846,FALSE,TRUE,FALSE,FALSE
0,1,0,55,0,1,54.55,2978.3,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,0,1,54.15090909,FALSE,FALSE,TRUE,FALSE
0,0,0,14,1,1,20.05,299.3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,21.37857143,TRUE,FALSE,FALSE,FALSE
0,1,0,71,1,1,82.55,5832.65,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,6,1,1,82.15,FALSE,FALSE,FALSE,TRUE
0,0,0,64,1,0,81.25,5567.55,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,7,1,1,86.99296875,FALSE,FALSE,FALSE,TRUE
0,0,0,7,1,1,70.75,450.8,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,4,0,0,64.4,FALSE,FALSE,FALSE,FALSE
0,0,0,57,1,1,74.3,4166.35,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,6,0,1,73.09385965,FALSE,FALSE,TRUE,FALSE
0,1,0,13,1,0,94.1,1215.6,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,5,1,0,93.50769231,TRUE,FALSE,FALSE,FALSE
0,1,1,3,0,0,29.7,91.7,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,30.56666667,FALSE,FALSE,FALSE,FALSE
1,1,0,72,1,0,109.7,7898.45,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,7,1,1,109.7006944,FALSE,FALSE,FALSE,TRUE
0,1,1,40,1,1,96.35,3915.4,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,5,1,1,97.885,FALSE,TRUE,FALSE,FALSE
0,1,0,14,1,1,66.6,979.5,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,4,0,0,69.96428571,TRUE,FALSE,FALSE,FALSE
0,1,1,2,1,1,44.5,90.05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,45.025,FALSE,FALSE,FALSE,FALSE
1,0,0,66,1,0,110.9,7432.05,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,7,1,1,112.6068182,FALSE,FALSE,FALSE,TRUE
0,1,0,38,1,1,105,4026.4,1,0,0,1,0,0,1,0,1,0,0,1,1,1,1,6,1,1,105.9578947,FALSE,TRUE,FALSE,FALSE
0,0,1,1,0,1,25.3,25.3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25.3,FALSE,FALSE,FALSE,FALSE
0,0,0,22,1,1,55.15,1193.05,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,3,0,0,54.22954545,TRUE,FALSE,FALSE,FALSE
0,0,0,1,1,1,20.1,20.1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,20.1,FALSE,FALSE,FALSE,FALSE
0,0,0,5,1,1,80.1,398.55,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2,1,0,79.71,FALSE,FALSE,FALSE,FALSE
0,1,1,29,1,0,69.05,1958.45,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,5,0,1,67.53275862,FALSE,TRUE,FALSE,FALSE
0,1,1,1,1,1,69.9,69.9,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,69.9,FALSE,FALSE,FALSE,FALSE
0,0,0,3,1,0,20.4,63.15,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,21.05,FALSE,FALSE,FALSE,FALSE
0,1,1,71,1,0,19.7,1301.1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,18.32535211,FALSE,FALSE,FALSE,TRUE
0,0,1,9,1,1,50.1,484.05,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,53.78333333,FALSE,FALSE,FALSE,FALSE
0,0,0,43,1,1,101.4,4528,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,5,1,1,105.3023256,FALSE,TRUE,FALSE,FALSE
0,0,0,48,1,1,83.45,3887.85,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,7,1,1,80.996875,FALSE,TRUE,FALSE,FALSE
0,0,0,26,1,1,86.65,2208.75,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,4,1,1,84.95192308,FALSE,TRUE,FALSE,FALSE
0,0,0,9,1,0,20.15,238.15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,26.46111111,FALSE,FALSE,FALSE,FALSE
0,0,0,1,1,1,80.8,80.8,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,1,0,80.8,FALSE,FALSE,FALSE,FALSE
0,1,1,46,1,0,19.4,958.15,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,20.82934783,FALSE,TRUE,FALSE,FALSE
0,0,0,2,1,0,62.05,118.3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,59.15,FALSE,FALSE,FALSE,FALSE
1,0,0,1,1,1,76.45,76.45,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2,0,0,76.45,FALSE,FALSE,FALSE,FALSE
0,1,1,64,0,1,60.05,3845.45,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,5,0,1,60.08515625,FALSE,FALSE,FALSE,TRUE
1,0,0,12,1,1,91.3,1094.5,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,4,1,0,91.20833333,FALSE,FALSE,FALSE,FALSE
1,1,0,6,1,1,95.75,573.75,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,4,1,0,95.625,FALSE,FALSE,FALSE,FALSE
0,1,0,59,1,0,20.35,1267,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,21.47457627,FALSE,FALSE,TRUE,FALSE
0,0,0,7,1,1,94.05,633.45,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,4,1,0,90.49285714,FALSE,FALSE,FALSE,FALSE
1,1,0,72,1,1,84.1,6129.65,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,7,1,1,85.13402778,FALSE,FALSE,FALSE,TRUE
1,0,0,16,1,1,78.75,1218.25,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,0,0,76.140625,TRUE,FALSE,FALSE,FALSE
0,1,0,25,1,0,55.55,1405.3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3,0,1,56.212,FALSE,TRUE,FALSE,FALSE
0,1,0,34,1,0,62.65,2274.9,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,5,0,1,66.90882353,FALSE,TRUE,FALSE,FALSE
0,0,0,1,1,1,74.5,74.5,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2,0,0,74.5,FALSE,FALSE,FALSE,FALSE
0,1,1,10,1,1,102.1,1068.85,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,6,1,0,106.885,FALSE,FALSE,FALSE,FALSE
0,1,0,24,1,0,20.1,533.9,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,22.24583333,TRUE,FALSE,FALSE,FALSE
0,1,1,10,1,0,70.3,676.15,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,5,0,0,67.615,FALSE,FALSE,FALSE,FALSE
0,1,0,69,1,1,53.65,3804.4,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,3,0,1,55.13623188,FALSE,FALSE,FALSE,TRUE
0,0,0,57,1,0,20.75,1118.8,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,19.62807018,FALSE,FALSE,TRUE,FALSE
0,1,1,50,1,1,103.4,5236.4,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,6,1,1,104.728,FALSE,FALSE,TRUE,FALSE
0,1,1,28,0,0,50.8,1386.8,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,4,0,1,49.52857143,FALSE,TRUE,FALSE,FALSE
0,0,0,16,1,1,50.15,762.25,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,47.640625,TRUE,FALSE,FALSE,FALSE
0,0,0,25,1,1,79,1902,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,6,0,1,76.08,FALSE,TRUE,FALSE,FALSE
1,1,0,3,1,1,74.6,239.05,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,79.68333333,FALSE,FALSE,FALSE,FALSE
0,1,0,61,1,1,96.5,5673.7,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,4,1,1,93.01147541,FALSE,FALSE,FALSE,TRUE
0,0,0,2,1,0,20.1,39.8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,19.9,FALSE,FALSE,FALSE,FALSE
0,1,1,51,1,0,19.4,997.75,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,19.56372549,FALSE,FALSE,TRUE,FALSE
0,1,1,71,1,0,77.55,5574.35,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,5,0,1,78.51197183,FALSE,FALSE,FALSE,TRUE
0,1,1,20,1,0,20.05,406.05,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,20.3025,TRUE,FALSE,FALSE,FALSE
0,1,1,6,1,0,19.85,138.85,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,23.14166667,FALSE,FALSE,FALSE,FALSE
0,0,0,6,1,0,20.2,123.65,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,20.60833333,FALSE,FALSE,FALSE,FALSE
0,0,0,29,1,0,67.45,1801.1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,5,0,1,62.10689655,FALSE,TRUE,FALSE,FALSE
0,0,0,36,1,1,18.55,689,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,19.13888889,FALSE,TRUE,FALSE,FALSE
0,0,0,28,0,1,29.75,790.7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,28.23928571,FALSE,TRUE,FALSE,FALSE
0,1,0,7,1,1,86.5,582.5,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,3,1,0,83.21428571,FALSE,FALSE,FALSE,FALSE
0,0,0,63,1,0,24.2,1618.2,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,2,0,1,25.68571429,FALSE,FALSE,FALSE,TRUE
0,1,1,48,1,0,23.55,1173.35,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,2,0,1,24.44479167,FALSE,TRUE,FALSE,FALSE
0,1,0,49,1,0,20.45,900.9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,18.38571429,FALSE,FALSE,TRUE,FALSE
1,0,0,27,1,1,81.45,2122.05,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,3,1,1,78.59444444,FALSE,TRUE,FALSE,FALSE
0,1,0,72,1,0,92.3,6719.9,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,8,1,1,93.33194444,FALSE,FALSE,FALSE,TRUE
0,1,0,1,1,1,69.15,69.15,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,69.15,FALSE,FALSE,FALSE,FALSE
0,1,1,72,0,0,53.65,3784,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,4,0,1,52.55555556,FALSE,FALSE,FALSE,TRUE
0,0,0,47,0,0,39.65,1798.65,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,3,0,1,38.26914894,FALSE,TRUE,FALSE,FALSE
0,0,0,1,1,1,54.65,54.65,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,54.65,FALSE,FALSE,FALSE,FALSE
0,0,0,36,1,1,104.8,3886.45,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,6,1,1,107.9569444,FALSE,TRUE,FALSE,FALSE
0,1,1,43,0,0,29.3,1224.05,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,28.46627907,FALSE,TRUE,FALSE,FALSE
1,1,0,27,1,0,83.85,2310.2,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,7,1,1,85.56296296,FALSE,TRUE,FALSE,FALSE
0,0,0,9,1,1,79.55,723.4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,0,0,80.37777778,FALSE,FALSE,FALSE,FALSE
0,0,0,38,1,1,103.65,3988.5,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,6,1,1,104.9605263,FALSE,TRUE,FALSE,FALSE
1,0,0,35,1,1,99.05,3554.6,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,5,1,1,101.56,FALSE,TRUE,FALSE,FALSE
0,1,1,0,1,0,73.35,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,6,0,0,0,FALSE,FALSE,FALSE,FALSE
0,1,0,59,1,1,100.05,6034.85,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,5,1,1,102.2855932,FALSE,FALSE,TRUE,FALSE
0,0,0,27,1,0,20.35,531.6,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,19.68888889,FALSE,TRUE,FALSE,FALSE
1,0,0,2,1,0,43.95,85.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,42.55,FALSE,FALSE,FALSE,FALSE
0,0,0,7,1,0,23.5,173,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,0,24.71428571,FALSE,FALSE,FALSE,FALSE
0,0,0,36,1,1,70.7,2511.95,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,5,0,1,69.77638889,FALSE,TRUE,FALSE,FALSE
0,1,1,41,1,1,94.3,3893.6,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,5,1,1,94.96585366,FALSE,TRUE,FALSE,FALSE
0,0,0,13,0,0,29.15,357.15,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,27.47307692,TRUE,FALSE,FALSE,FALSE
0,0,1,19,1,0,20.85,467.5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,24.60526316,TRUE,FALSE,FALSE,FALSE
0,1,0,60,0,0,37.7,2288.7,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,3,0,1,38.145,FALSE,FALSE,TRUE,FALSE
0,0,1,48,1,1,95.5,4627.85,1,0,1,1,0,0,0,1,0,0,1,1,1,1,0,5,1,1,96.41354167,FALSE,TRUE,FALSE,FALSE
1,0,0,3,1,0,91.05,289.1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,4,1,0,96.36666667,FALSE,FALSE,FALSE,FALSE
0,1,0,69,1,1,92.45,6460.55,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,5,1,1,93.63115942,FALSE,FALSE,FALSE,TRUE
0,0,0,43,0,0,44.15,1931.3,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,3,0,1,44.91395349,FALSE,TRUE,FALSE,FALSE
0,0,1,11,0,1,36.05,402.6,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,2,0,0,36.6,FALSE,FALSE,FALSE,FALSE
0,1,0,45,1,1,50.25,2221.55,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,1,49.36777778,FALSE,TRUE,FALSE,FALSE
0,1,0,72,1,1,109.75,7758.9,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,7,1,1,107.7625,FALSE,FALSE,FALSE,TRUE
1,1,0,2,1,0,79.2,172.85,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,3,0,0,86.425,FALSE,FALSE,FALSE,FALSE
0,1,1,12,1,0,20.3,224.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,18.70833333,FALSE,FALSE,FALSE,FALSE
0,1,1,67,1,1,112.35,7388.45,0,1,0,1,0,1,0,0,1,0,1,1,1,1,1,7,1,1,110.2753731,FALSE,FALSE,FALSE,TRUE
0,1,0,37,1,0,94.3,3460.95,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,5,1,1,93.53918919,FALSE,TRUE,FALSE,FALSE
0,0,0,39,0,0,41.15,1700.9,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,3,0,1,43.61282051,FALSE,TRUE,FALSE,FALSE
0,0,0,41,1,1,74.65,3090.65,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,6,0,1,75.38170732,FALSE,TRUE,FALSE,FALSE
0,0,0,25,0,1,48.25,1293.8,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,3,0,1,51.752,FALSE,TRUE,FALSE,FALSE
0,1,1,8,1,1,76.15,645.8,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,6,0,0,80.725,FALSE,FALSE,FALSE,FALSE
0,1,1,71,1,0,71.1,5224.95,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,6,0,1,73.59084507,FALSE,FALSE,FALSE,TRUE
0,0,0,5,1,0,96.55,500.1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,5,1,0,100.02,FALSE,FALSE,FALSE,FALSE
0,0,0,30,1,1,79.3,2427.1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,6,0,1,80.90333333,FALSE,TRUE,FALSE,FALSE
0,0,0,40,1,1,89.6,3488.15,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,4,1,1,87.20375,FALSE,TRUE,FALSE,FALSE
0,0,0,54,1,1,20.5,1035.7,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,19.17962963,FALSE,FALSE,TRUE,FALSE
0,1,0,72,1,1,106.3,7565.35,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,6,1,1,105.0743056,FALSE,FALSE,FALSE,TRUE
0,1,1,28,1,0,100.35,2799,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,5,1,1,99.96428571,FALSE,TRUE,FALSE,FALSE
0,1,1,18,1,1,85.6,1601.5,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,3,1,0,88.97222222,TRUE,FALSE,FALSE,FALSE
0,0,0,2,0,1,45.25,85.5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,0,42.75,FALSE,FALSE,FALSE,FALSE
0,1,1,59,1,1,106.15,6256.2,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1,6,1,1,106.0372881,FALSE,FALSE,TRUE,FALSE
0,1,1,22,1,1,51.1,1232.9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,56.04090909,TRUE,FALSE,FALSE,FALSE
0,0,0,1,1,0,19.9,19.9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,19.9,FALSE,FALSE,FALSE,FALSE
1,1,0,72,1,1,25.7,1937.4,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,2,0,1,26.90833333,FALSE,FALSE,FALSE,TRUE
1,0,0,14,1,1,74.3,1096.25,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2,0,0,78.30357143,TRUE,FALSE,FALSE,FALSE
0,1,0,50,1,0,99.4,5059.75,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,5,1,1,101.195,FALSE,FALSE,TRUE,FALSE
0,1,1,48,1,0,69.7,3023.65,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,5,0,1,62.99270833,FALSE,TRUE,FALSE,FALSE
0,1,1,49,1,1,98.35,4889.2,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,5,1,1,99.77959184,FALSE,FALSE,TRUE,FALSE
0,1,1,28,1,0,85.45,2289.9,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,3,1,1,81.78214286,FALSE,TRUE,FALSE,FALSE
1,0,0,68,1,1,95.9,6503.2,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,5,1,1,95.63529412,FALSE,FALSE,FALSE,TRUE
0,0,0,13,1,0,100.75,1313.25,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,5,1,0,101.0192308,TRUE,FALSE,FALSE,FALSE
0,0,0,11,1,1,89.2,990.3,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,4,1,0,90.02727273,FALSE,FALSE,FALSE,FALSE
0,1,0,3,1,1,74.1,228,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,76,FALSE,FALSE,FALSE,FALSE
1,1,0,57,1,0,100.6,5746.15,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,5,1,1,100.8096491,FALSE,FALSE,TRUE,FALSE
0,0,0,3,1,0,75,209.1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,69.7,FALSE,FALSE,FALSE,FALSE
0,1,0,72,1,0,25.75,1864.2,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,2,0,1,25.89166667,FALSE,FALSE,FALSE,TRUE
0,1,1,70,1,1,84.1,5979.7,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,7,1,1,85.42428571,FALSE,FALSE,FALSE,TRUE
0,1,1,49,1,0,79.3,3902.45,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,6,0,1,79.64183673,FALSE,FALSE,TRUE,FALSE
1,1,0,67,1,1,107.05,7142.5,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,6,1,1,106.6044776,FALSE,FALSE,FALSE,TRUE
0,0,0,46,1,0,20.05,902,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,19.60869565,FALSE,TRUE,FALSE,FALSE
1,0,0,64,1,1,70.2,4481,1,0,1,0,0,1,0,0,0,1,1,0,1,1,0,5,0,1,70.015625,FALSE,FALSE,FALSE,TRUE
0,1,0,37,1,0,19.5,805.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,21.76216216,FALSE,TRUE,FALSE,FALSE
1,0,0,2,1,0,70.75,154.85,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,77.425,FALSE,FALSE,FALSE,FALSE
1,1,0,13,0,0,45.3,528.45,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,0,40.65,TRUE,FALSE,FALSE,FALSE
0,1,0,72,1,0,115.15,8349.7,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,8,1,1,115.9680556,FALSE,FALSE,FALSE,TRUE
0,1,1,68,1,1,72.95,4953.25,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,5,0,1,72.84191176,FALSE,FALSE,FALSE,TRUE
0,1,1,15,1,0,19.65,332.65,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,22.17666667,TRUE,FALSE,FALSE,FALSE
0,0,0,24,1,1,19.55,470.2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,19.59166667,TRUE,FALSE,FALSE,FALSE
0,0,0,24,1,1,89.55,2259.35,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,4,1,0,94.13958333,TRUE,FALSE,FALSE,FALSE
0,0,0,27,1,0,50.35,1411.35,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,52.27222222,FALSE,TRUE,FALSE,FALSE
